day,type_name,sub_type_name,shop_name,service,use
20160615,cocktail4,base32,user_type17,0,313.0
20170622,cocktail4,base32,user_type3,0,1295.0
20161021,cocktail4,base49,user_type22,1,294.0
20150512,cocktail4,base75,user_type16,0,451.0
20150910,cocktail4,base75,user_type3,0,12.0
20160328,cocktail4,base75,user_type3,0,53.0
20160509,cocktail4,base75,user_type3,0,636.0
20180409,cocktail4,base75,user_type3,0,3311.0
20180604,cocktail4,base75,user_type3,0,674.0
20150408,cocktail4,base8,user_type3,0,1725.0
20150917,cocktail4,base8,user_type22,1,280.0
20151104,cocktail4,base8,user_type3,0,1479.0
20151119,cocktail4,base8,user_type17,0,114.0
20160429,cocktail4,base8,user_type14,0,396.0
20160719,cocktail4,base8,user_type18,1,27.0
20161021,cocktail4,base8,user_type22,1,270.0
20161115,cocktail4,base8,user_type3,0,1215.0
20161226,cocktail4,base8,user_type52,0,160.0
20170405,cocktail4,base8,user_type2,0,382.0
20170525,cocktail4,base8,user_type2,0,85.0
20180417,cocktail4,base8,user_type3,0,707.0
20180601,cocktail4,base8,user_type3,0,9182.0
20181023,cocktail4,base8,user_type3,0,422.0
20150313,cocktail4,base11,user_type3,0,1107.0
20151109,cocktail4,base11,user_type3,0,1295.0
20161118,cocktail4,base11,user_type17,0,661.0
20170504,cocktail4,base11,user_type59,0,1900.0
20160516,cocktail4,base68,user_type3,0,1153.0
20151030,cocktail4,base59,user_type3,0,232.0
20160201,cocktail4,base59,user_type3,0,28.0
20161018,cocktail4,base48,user_type16,0,328.0
20180509,cocktail4,base48,user_type5,0,133.0
20150408,cocktail4,base13,user_type28,1,1134.0
20150421,cocktail4,base13,user_type16,0,324.0
20150519,cocktail4,base13,user_type16,0,228.0
20150608,cocktail4,base13,user_type3,0,223.0
20150910,cocktail4,base13,user_type3,0,12.0
20151020,cocktail4,base13,user_type42,1,254.0
20151028,cocktail4,base13,user_type3,0,381.0
20160328,cocktail4,base13,user_type3,0,61.0
20160516,cocktail4,base13,user_type16,0,1161.0
20160517,cocktail4,base13,user_type16,0,1257.0
20160628,cocktail4,base13,user_type76,1,329.0
20171106,cocktail4,base13,user_type3,0,109.0
20151012,cocktail4,base47,user_type10,1,562.0
20160519,cocktail4,base47,user_type22,1,416.0
20181023,cocktail4,base47,user_type3,0,422.0
20181116,cocktail4,base47,user_type3,0,438.0
20150424,cocktail4,base18,user_type3,0,11.0
20150515,cocktail4,base18,user_type3,0,86.0
20160419,cocktail4,base18,user_type3,0,710.0
20160422,cocktail4,base18,user_type3,0,517.0
20160629,cocktail4,base18,user_type3,0,532.0
20150313,cocktail4,base71,user_type3,0,219.0
20160510,cocktail4,base71,user_type38,1,279.0
20150330,cocktail4,base35,user_type3,0,316.0
20150406,cocktail4,base35,user_type3,0,234.0
20150529,cocktail4,base35,user_type3,0,234.0
20151016,cocktail4,base35,user_type3,0,459.0
20170605,cocktail4,base35,user_type16,0,593.0
20181101,cocktail4,base35,user_type3,0,58.0
20160421,cocktail4,base88,user_type22,1,1105.0
20150406,cocktail4,base78,user_type3,0,1199.0
20150408,cocktail4,base78,user_type28,1,2260.0
20150415,cocktail4,base78,user_type3,0,275.0
20150417,cocktail4,base78,user_type3,0,1509.0
20150424,cocktail4,base78,user_type3,0,11.0
20150504,cocktail4,base78,user_type28,1,294.0
20150515,cocktail4,base78,user_type3,0,25.0
20160331,cocktail4,base78,user_type22,1,129.0
20160419,cocktail4,base78,user_type3,0,479.0
20160516,cocktail4,base78,user_type16,0,873.0
20151014,cocktail4,base1,user_type2,0,480.0
20151016,cocktail4,base1,user_type3,0,1424.0
20151104,cocktail4,base1,user_type3,0,1479.0
20160429,cocktail4,base1,user_type14,0,242.0
20161024,cocktail4,base1,user_type3,0,438.0
20161104,cocktail4,base1,user_type3,0,245.0
20161111,cocktail4,base1,user_type1,1,196.0
20161115,cocktail4,base1,user_type3,0,2076.0
20161128,cocktail4,base1,user_type52,0,314.0
20161129,cocktail4,base1,user_type52,0,246.0
20161206,cocktail4,base1,user_type16,0,1535.0
20161226,cocktail4,base1,user_type52,0,359.0
20170404,cocktail4,base1,user_type2,0,213.0
20170421,cocktail4,base1,user_type3,0,257.0
20170508,cocktail4,base1,user_type3,0,571.0
20171011,cocktail4,base1,user_type17,0,630.0
20171127,cocktail4,base1,user_type3,0,775.0
20181024,cocktail4,base1,user_type11,0,160.0
20181024,cocktail4,base1,user_type17,0,451.0
20181031,cocktail4,base1,user_type55,1,153.0
20151016,cocktail4,base24,user_type3,0,1356.0
20151104,cocktail4,base24,user_type3,0,653.0
20161024,cocktail4,base24,user_type3,0,653.0
20150423,cocktail4,base61,user_type28,1,477.0
20170508,cocktail4,base3,user_type3,0,520.0
20180620,cocktail4,base3,user_type3,0,234.0
20150520,cocktail4,base56,user_type3,0,1740.0
20160719,cocktail4,base56,user_type18,1,16.0
20150917,cocktail4,base74,user_type22,1,526.0
20151012,cocktail4,base74,user_type10,1,383.0
20160602,cocktail4,base74,user_type3,0,1635.0
20160818,cocktail4,base74,user_type3,0,200.0
20150113,cocktail4,base0,user_type86,1,581.0
20150119,cocktail4,base0,user_type60,1,17.0
20150122,cocktail4,base0,user_type22,1,558.0
20150203,cocktail4,base0,user_type24,1,2152.0
20150210,cocktail4,base0,user_type24,1,2152.0
20150306,cocktail4,base0,user_type17,0,2226.0
20150309,cocktail4,base0,user_type17,0,898.0
20150312,cocktail4,base0,user_type3,0,737.0
20150319,cocktail4,base0,user_type10,1,598.0
20150324,cocktail4,base0,user_type86,1,459.0
20150327,cocktail4,base0,user_type16,0,1520.0
20150330,cocktail4,base0,user_type3,0,928.0
20150406,cocktail4,base0,user_type3,0,2045.0
20150407,cocktail4,base0,user_type3,0,2152.0
20150408,cocktail4,base0,user_type28,1,1697.0
20150409,cocktail4,base0,user_type28,1,1802.0
20150410,cocktail4,base0,user_type3,0,1609.0
20150420,cocktail4,base0,user_type28,1,545.0
20150421,cocktail4,base0,user_type16,0,426.0
20150422,cocktail4,base0,user_type28,1,1946.0
20150422,cocktail4,base0,user_type3,0,1892.0
20150424,cocktail4,base0,user_type3,0,11.0
20150428,cocktail4,base0,user_type17,0,182.0
20150428,cocktail4,base0,user_type28,1,584.0
20150430,cocktail4,base0,user_type10,1,345.0
20150504,cocktail4,base0,user_type17,0,1222.0
20150504,cocktail4,base0,user_type59,0,1601.0
20150504,cocktail4,base0,user_type28,1,43.0
20150508,cocktail4,base0,user_type3,0,1234.0
20150511,cocktail4,base0,user_type61,1,284.0
20150511,cocktail4,base0,user_type28,1,1724.0
20150512,cocktail4,base0,user_type16,0,514.0
20150513,cocktail4,base0,user_type3,0,201.0
20150515,cocktail4,base0,user_type3,0,66.0
20150518,cocktail4,base0,user_type3,0,868.0
20150519,cocktail4,base0,user_type16,0,228.0
20150520,cocktail4,base0,user_type3,0,576.0
20150521,cocktail4,base0,user_type22,1,404.0
20150522,cocktail4,base0,user_type10,1,629.0
20150526,cocktail4,base0,user_type28,1,31.0
20150529,cocktail4,base0,user_type17,0,1106.0
20150529,cocktail4,base0,user_type3,0,683.0
20150603,cocktail4,base0,user_type3,0,851.0
20150608,cocktail4,base0,user_type3,0,436.0
20150619,cocktail4,base0,user_type28,1,516.0
20150703,cocktail4,base0,user_type3,0,1354.0
20150710,cocktail4,base0,user_type52,0,867.0
20150717,cocktail4,base0,user_type1,1,114.0
20150803,cocktail4,base0,user_type1,1,113.0
20150807,cocktail4,base0,user_type10,1,181.0
20150902,cocktail4,base0,user_type28,1,1144.0
20150910,cocktail4,base0,user_type3,0,14.0
20150924,cocktail4,base0,user_type22,1,116.0
20150925,cocktail4,base0,user_type3,0,1805.0
20151001,cocktail4,base0,user_type17,0,754.0
20151012,cocktail4,base0,user_type28,1,1592.0
20151013,cocktail4,base0,user_type86,1,353.0
20151013,cocktail4,base0,user_type14,0,368.0
20151013,cocktail4,base0,user_type42,1,841.0
20151014,cocktail4,base0,user_type2,0,1239.0
20151014,cocktail4,base0,user_type3,0,1356.0
20151016,cocktail4,base0,user_type3,0,908.0
20151020,cocktail4,base0,user_type52,0,415.0
20151020,cocktail4,base0,user_type42,1,578.0
20151028,cocktail4,base0,user_type3,0,839.0
20151030,cocktail4,base0,user_type14,0,288.0
20151030,cocktail4,base0,user_type28,1,1978.0
20151030,cocktail4,base0,user_type3,0,127.0
20151103,cocktail4,base0,user_type17,0,217.0
20151104,cocktail4,base0,user_type3,0,948.0
20151111,cocktail4,base0,user_type14,0,22.0
20151117,cocktail4,base0,user_type2,0,478.0
20151201,cocktail4,base0,user_type42,1,353.0
20151222,cocktail4,base0,user_type16,0,1098.0
20160314,cocktail4,base0,user_type16,0,2142.0
20160316,cocktail4,base0,user_type28,1,411.0
20160318,cocktail4,base0,user_type17,0,2262.0
20160323,cocktail4,base0,user_type3,0,714.0
20160328,cocktail4,base0,user_type10,1,644.0
20160328,cocktail4,base0,user_type3,0,135.0
20160331,cocktail4,base0,user_type22,1,206.0
20160411,cocktail4,base0,user_type16,0,2154.0
20160411,cocktail4,base0,user_type38,1,1895.0
20160415,cocktail4,base0,user_type28,1,588.0
20160418,cocktail4,base0,user_type10,1,4430.0
20160420,cocktail4,base0,user_type3,0,653.0
20160421,cocktail4,base0,user_type14,0,4357.0
20160422,cocktail4,base0,user_type3,0,1183.0
20160425,cocktail4,base0,user_type16,0,2110.0
20160425,cocktail4,base0,user_type3,0,1395.0
20160426,cocktail4,base0,user_type3,0,1555.0
20160427,cocktail4,base0,user_type3,0,731.0
20160428,cocktail4,base0,user_type14,0,1819.0
20160428,cocktail4,base0,user_type22,1,283.0
20160429,cocktail4,base0,user_type16,0,76.0
20160502,cocktail4,base0,user_type10,1,279.0
20160502,cocktail4,base0,user_type14,0,1697.0
20160502,cocktail4,base0,user_type16,0,2643.0
20160503,cocktail4,base0,user_type3,0,3998.0
20160504,cocktail4,base0,user_type3,0,834.0
20160506,cocktail4,base0,user_type3,0,696.0
20160509,cocktail4,base0,user_type17,0,1338.0
20160509,cocktail4,base0,user_type3,0,761.0
20160511,cocktail4,base0,user_type3,0,499.0
20160512,cocktail4,base0,user_type3,0,1253.0
20160513,cocktail4,base0,user_type3,0,855.0
20160516,cocktail4,base0,user_type16,0,872.0
20160516,cocktail4,base0,user_type3,0,1839.0
20160518,cocktail4,base0,user_type3,0,4172.0
20160519,cocktail4,base0,user_type22,1,1907.0
20160520,cocktail4,base0,user_type3,0,2423.0
20160523,cocktail4,base0,user_type16,0,3417.0
20160524,cocktail4,base0,user_type3,0,2601.0
20160525,cocktail4,base0,user_type3,0,1722.0
20160527,cocktail4,base0,user_type3,0,257.0
20160530,cocktail4,base0,user_type3,0,567.0
20160531,cocktail4,base0,user_type38,1,214.0
20160601,cocktail4,base0,user_type3,0,695.0
20160610,cocktail4,base0,user_type38,1,418.0
20160610,cocktail4,base0,user_type3,0,127.0
20160627,cocktail4,base0,user_type28,1,666.0
20160719,cocktail4,base0,user_type18,1,25.0
20160719,cocktail4,base0,user_type3,0,227.0
20160728,cocktail4,base0,user_type38,1,479.0
20160808,cocktail4,base0,user_type18,1,24.0
20160829,cocktail4,base0,user_type16,0,4278.0
20160923,cocktail4,base0,user_type10,1,1932.0
20160929,cocktail4,base0,user_type3,0,4618.0
20161007,cocktail4,base0,user_type3,0,580.0
20161021,cocktail4,base0,user_type14,0,4518.0
20161021,cocktail4,base0,user_type79,1,107.0
20161024,cocktail4,base0,user_type16,0,3254.0
20161028,cocktail4,base0,user_type3,0,568.0
20161101,cocktail4,base0,user_type17,0,499.0
20161104,cocktail4,base0,user_type3,0,948.0
20161111,cocktail4,base0,user_type1,1,308.0
20161111,cocktail4,base0,user_type3,0,658.0
20170221,cocktail4,base0,user_type17,0,4031.0
20170404,cocktail4,base0,user_type2,0,941.0
20170405,cocktail4,base0,user_type2,0,457.0
20170410,cocktail4,base0,user_type2,0,681.0
20170414,cocktail4,base0,user_type1,1,77.0
20170414,cocktail4,base0,user_type3,0,698.0
20170417,cocktail4,base0,user_type10,1,3153.0
20170420,cocktail4,base0,user_type17,0,355.0
20170421,cocktail4,base0,user_type17,0,2178.0
20170421,cocktail4,base0,user_type3,0,504.0
20170424,cocktail4,base0,user_type16,0,1695.0
20170424,cocktail4,base0,user_type3,0,2356.0
20170502,cocktail4,base0,user_type17,0,631.0
20170508,cocktail4,base0,user_type2,0,247.0
20170508,cocktail4,base0,user_type10,1,606.0
20170508,cocktail4,base0,user_type16,0,1086.0
20170508,cocktail4,base0,user_type3,0,596.0
20170510,cocktail4,base0,user_type17,0,506.0
20170511,cocktail4,base0,user_type14,0,4124.0
20170512,cocktail4,base0,user_type2,0,574.0
20170512,cocktail4,base0,user_type3,0,983.0
20170515,cocktail4,base0,user_type10,1,2238.0
20170515,cocktail4,base0,user_type16,0,3738.0
20170516,cocktail4,base0,user_type16,0,1265.0
20170518,cocktail4,base0,user_type2,0,1313.0
20170526,cocktail4,base0,user_type10,1,1786.0
20170529,cocktail4,base0,user_type16,0,1171.0
20170605,cocktail4,base0,user_type16,0,2885.0
20170609,cocktail4,base0,user_type17,0,556.0
20170613,cocktail4,base0,user_type3,0,928.0
20170614,cocktail4,base0,user_type3,0,6805.0
20170619,cocktail4,base0,user_type3,0,304.0
20170622,cocktail4,base0,user_type3,0,3223.0
20170627,cocktail4,base0,user_type11,0,299.0
20170912,cocktail4,base0,user_type3,0,77.0
20171016,cocktail4,base0,user_type52,0,187.0
20171023,cocktail4,base0,user_type16,0,1438.0
20171106,cocktail4,base0,user_type3,0,243.0
20171110,cocktail4,base0,user_type14,0,513.0
20171114,cocktail4,base0,user_type52,0,479.0
20171115,cocktail4,base0,user_type3,0,392.0
20171120,cocktail4,base0,user_type3,0,1384.0
20171204,cocktail4,base0,user_type16,0,296.0
20171212,cocktail4,base0,user_type38,1,194.0
20171218,cocktail4,base0,user_type3,0,356.0
20180228,cocktail4,base0,user_type17,0,2467.0
20180312,cocktail4,base0,user_type16,0,3415.0
20180316,cocktail4,base0,user_type16,0,2107.0
20180409,cocktail4,base0,user_type3,0,119.0
20180411,cocktail4,base0,user_type23,1,1195.0
20180413,cocktail4,base0,user_type10,1,5468.0
20180417,cocktail4,base0,user_type3,0,1402.0
20180420,cocktail4,base0,user_type17,0,1312.0
20180420,cocktail4,base0,user_type10,1,1322.0
20180423,cocktail4,base0,user_type23,1,4460.0
20180424,cocktail4,base0,user_type16,0,2104.0
20180424,cocktail4,base0,user_type23,1,4089.0
20180425,cocktail4,base0,user_type17,0,305.0
20180426,cocktail4,base0,user_type42,1,1277.0
20180427,cocktail4,base0,user_type3,0,432.0
20180430,cocktail4,base0,user_type10,1,1457.0
20180430,cocktail4,base0,user_type16,0,1527.0
20180502,cocktail4,base0,user_type10,1,1065.0
20180502,cocktail4,base0,user_type16,0,637.0
20180502,cocktail4,base0,user_type39,1,785.0
20180509,cocktail4,base0,user_type5,0,174.0
20180510,cocktail4,base0,user_type1,1,505.0
20180510,cocktail4,base0,user_type3,0,139.0
20180511,cocktail4,base0,user_type1,1,573.0
20180511,cocktail4,base0,user_type3,0,782.0
20180514,cocktail4,base0,user_type3,0,259.0
20180517,cocktail4,base0,user_type14,0,3138.0
20180518,cocktail4,base0,user_type3,0,487.0
20180521,cocktail4,base0,user_type16,0,1057.0
20180525,cocktail4,base0,user_type5,0,181.0
20180528,cocktail4,base0,user_type16,0,2980.0
20180601,cocktail4,base0,user_type16,0,889.0
20180601,cocktail4,base0,user_type3,0,6682.0
20180604,cocktail4,base0,user_type3,0,1462.0
20180607,cocktail4,base0,user_type3,0,36.0
20180608,cocktail4,base0,user_type3,0,4944.0
20180611,cocktail4,base0,user_type16,0,1783.0
20180611,cocktail4,base0,user_type3,0,832.0
20180612,cocktail4,base0,user_type3,0,641.0
20180620,cocktail4,base0,user_type3,0,234.0
20180622,cocktail4,base0,user_type11,0,176.0
20180622,cocktail4,base0,user_type3,0,74.0
20180709,cocktail4,base0,user_type3,0,408.0
20180710,cocktail4,base0,user_type23,1,292.0
20180717,cocktail4,base0,user_type4,1,101.0
20180910,cocktail4,base0,user_type14,0,1931.0
20181018,cocktail4,base0,user_type3,0,1326.0
20181019,cocktail4,base0,user_type2,0,707.0
20181022,cocktail4,base0,user_type10,1,1278.0
20181023,cocktail4,base0,user_type2,0,1855.0
20181024,cocktail4,base0,user_type17,0,1018.0
20181030,cocktail4,base0,user_type55,1,79.0
20181031,cocktail4,base0,user_type55,1,132.0
20181102,cocktail4,base0,user_type17,0,877.0
20181102,cocktail4,base0,user_type10,1,2598.0
20181108,cocktail4,base0,user_type10,1,176.0
20181113,cocktail4,base0,user_type14,0,3730.0
20181116,cocktail4,base0,user_type3,0,438.0
20181119,cocktail4,base0,user_type16,0,219.0
20181123,cocktail4,base0,user_type55,1,124.0
20181204,cocktail4,base0,user_type3,0,4165.0
20181210,cocktail4,base0,user_type23,1,32.0
20150414,cocktail4,base15,user_type3,0,533.0
20151030,cocktail4,base15,user_type3,0,92.0
20150327,cocktail4,base6,user_type16,0,610.0
20150512,cocktail4,base6,user_type16,0,363.0
20150709,cocktail4,base6,user_type16,0,64.0
20151019,cocktail4,base6,user_type10,1,697.0
20160418,cocktail4,base6,user_type59,0,441.0
20160421,cocktail4,base6,user_type22,1,907.0
20160429,cocktail4,base6,user_type14,0,540.0
20160516,cocktail4,base6,user_type16,0,716.0
20160520,cocktail4,base6,user_type3,0,186.0
20160525,cocktail4,base6,user_type3,0,399.0
20161017,cocktail4,base6,user_type3,0,66.0
20161020,cocktail4,base6,user_type3,0,948.0
20161121,cocktail4,base6,user_type3,0,447.0
20181112,cocktail4,base6,user_type16,0,965.0
20181224,cocktail4,base6,user_type16,0,448.0
20151028,cocktail4,base60,user_type3,0,775.0
20170614,cocktail4,base60,user_type3,0,558.0
20170912,cocktail4,base60,user_type3,0,16.0
20150422,cocktail4,base36,user_type28,1,278.0
20150424,cocktail4,base36,user_type3,0,11.0
20150515,cocktail4,base36,user_type3,0,54.0
20180619,cocktail4,base36,user_type3,0,296.0
20150330,cocktail4,base34,user_type3,0,775.0
20150406,cocktail4,base34,user_type3,0,571.0
20150520,cocktail4,base34,user_type3,0,2894.0
20150529,cocktail4,base34,user_type3,0,571.0
20180601,cocktail4,base34,user_type3,0,1682.0
20150603,cocktail4,base20,user_type3,0,458.0
20151016,cocktail4,base20,user_type3,0,1460.0
20160411,cocktail4,base20,user_type10,1,1959.0
20151104,cocktail4,base26,user_type3,0,438.0
20161109,cocktail4,base26,user_type22,1,589.0
20150420,cocktail4,base31,user_type3,0,734.0
20151007,cocktail4,base31,user_type28,1,646.0
20160404,cocktail4,base31,user_type22,1,764.0
20160510,cocktail4,base31,user_type38,1,818.0
20160610,cocktail4,base31,user_type34,0,322.0
20170512,cocktail4,base31,user_type3,0,451.0
20180927,cocktail4,base31,user_type23,1,1622.0
20181026,cocktail4,base31,user_type2,0,188.0
20181029,cocktail4,base31,user_type16,0,1050.0
20181210,cocktail4,base31,user_type23,1,13.0
20151012,cocktail4,base12,user_type10,1,700.0
20151013,cocktail4,base12,user_type14,0,1177.0
20160331,cocktail4,base12,user_type22,1,549.0
20160603,cocktail4,base12,user_type3,0,970.0
